name,approach_date,diameter_km,velocity_kmph,distance_km,is_hazardous
(2023 RZ3),2025-03-18,0.043,67429.12,16189487.27,False
(2024 EH4),2025-03-18,0.103,51435.01,55989458.21,False
(2024 VB4),2025-03-18,0.074,49189.32,51532624.12,False
(2025 DU25),2025-03-18,0.022,19214.41,1114814.2,False
(2025 FB),2025-03-18,0.092,27038.32,12482498.0,False
(2025 FC),2025-03-18,0.011,61831.14,66173.45,False
(2025 FD),2025-03-18,0.102,88401.46,1945412.27,False
(2025 FP),2025-03-18,0.021,32059.06,785782.6,False
(2025 FA1),2025-03-18,0.035,41199.14,2314849.5,False
(2025 FJ4),2025-03-18,0.394,79394.65,20194184.71,True
(2025 FS6),2025-03-18,0.023,27556.74,1099149.51,False
(2015 UG51),2025-03-19,0.041,65244.1,52212414.05,False
(2016 GC135),2025-03-19,0.119,31607.99,29904821.32,False
(2016 WM8),2025-03-19,0.086,30643.09,72927066.58,False
(2022 QO2),2025-03-19,0.017,58827.26,9310511.43,False
(2023 XR14),2025-03-19,0.013,61960.32,34310532.08,False
(2024 NV1),2025-03-19,0.055,32705.21,73932626.06,False
(2024 TT9),2025-03-19,0.07,53365.46,58831928.21,False
(2025 DE7),2025-03-19,0.054,15560.93,18183538.71,False
(2025 CE13),2025-03-19,0.31,50929.55,17149718.83,True
(2025 EQ2),2025-03-19,0.026,22236.84,2008314.04,False
(2025 FQ),2025-03-19,0.126,69294.01,22080622.27,False
(2025 FC1),2025-03-19,0.017,67524.16,640226.76,False
(2025 FD1),2025-03-19,0.021,85491.16,1013173.83,False
(2025 FF2),2025-03-19,0.023,74649.45,1350106.4,False
(2025 FO2),2025-03-19,0.015,46019.46,1311503.91,False
(2025 FQ4),2025-03-19,0.169,52116.29,2733331.12,False
(2025 FQ5),2025-03-19,0.025,17505.58,765025.03,False
(2025 FA8),2025-03-19,0.014,24306.74,5281572.5,False
(2025 FR10),2025-03-19,0.085,37869.09,19876170.44,False
(2025 FC25),2025-03-19,0.019,47095.5,4044259.62,False
(2015 BY512),2025-03-10,0.299,62380.74,66336716.09,False
(2017 TA6),2025-03-10,0.023,59694.59,63109087.82,False
(2019 RB3),2025-03-10,0.086,64324.57,45217659.23,False
(2020 CB),2025-03-10,0.017,24764.88,36011593.25,False
(2021 EU3),2025-03-10,0.022,15711.57,4087872.65,False
(2021 PF7),2025-03-10,0.016,24500.55,31470147.26,False
(2021 SJ3),2025-03-10,0.033,24101.64,63276467.68,False
(2022 QB8),2025-03-10,0.04,56182.81,39253540.76,False
(2022 US21),2025-03-10,0.252,62657.98,44499286.52,True
(2024 EZ3),2025-03-10,0.041,69619.33,67496348.7,False
(2024 TC15),2025-03-10,0.025,23979.54,53051609.24,False
(2024 YB7),2025-03-10,0.145,16142.45,29457538.81,False
(2025 DB5),2025-03-10,0.016,7331.19,2268850.29,False
(2025 EH1),2025-03-10,0.025,28715.35,2732534.48,False
(2025 EK4),2025-03-10,0.092,38842.17,2578319.5,False
(2020 KR6),2025-03-11,0.583,52765.36,68587632.44,False
(2021 AD24),2025-03-11,0.148,29394.68,18663027.43,False
(2022 ED),2025-03-11,0.009,31535.08,18387962.84,False
(2022 EC1),2025-03-11,0.048,29864.84,16266754.82,False
(2022 EK6),2025-03-11,0.037,71263.13,39579811.65,False
(2024 RJ1),2025-03-11,0.07,24512.79,66324303.54,False
(2024 RJ10),2025-03-11,0.079,39940.75,52066456.28,False
(2024 TK22),2025-03-11,0.006,26828.48,65236309.08,False
(2025 DP3),2025-03-11,0.045,28464.74,7660105.45,False
(2025 DB7),2025-03-11,0.021,9301.66,3696072.52,False
(2025 DD25),2025-03-11,0.05,20544.36,10830743.94,False
(2025 EU2),2025-03-11,0.12,65222.55,26671275.28,False
(2025 FX7),2025-03-11,0.092,86597.6,6610237.19,False
494658 (2000 UG11),2025-03-12,0.429,56311.23,23201645.78,True
(2009 EM1),2025-03-12,0.149,40611.02,20877692.17,False
(2015 SZ16),2025-03-12,0.156,50965.57,19723955.06,False
(2016 FU12),2025-03-12,0.025,52581.55,49976109.16,False
(2019 DQ),2025-03-12,0.026,28624.47,18718249.15,False
(2020 VL),2025-03-12,0.056,19635.01,16669020.65,False
(2020 XT5),2025-03-12,0.752,60922.78,12936190.58,False
(2021 CQ3),2025-03-12,0.967,150583.02,69447542.72,False
(2021 ER4),2025-03-12,0.022,53935.0,10690495.91,False
(2022 OQ),2025-03-12,0.062,36098.0,44434061.64,False
(2022 UU8),2025-03-12,0.015,11599.55,18242488.73,False
(2025 DB2),2025-03-12,0.062,43884.01,9666207.4,False
(2025 DK2),2025-03-12,0.052,23512.74,11783253.79,False
(2025 DM3),2025-03-12,0.088,38284.0,7334830.27,False
(2025 DY5),2025-03-12,0.047,30441.83,3729881.9,False
(2025 DA7),2025-03-12,0.078,34823.5,6756956.0,False
(2025 DZ14),2025-03-12,0.108,28884.65,17320983.23,False
(2025 DC22),2025-03-12,0.04,21071.71,3544820.23,False
(2025 DL22),2025-03-12,0.046,35709.18,2874791.96,False
(2025 EP),2025-03-12,0.257,49559.53,18232913.12,False
(2025 EB1),2025-03-12,0.021,23365.53,2134543.0,False
(2025 FB1),2025-03-12,0.025,21212.97,5158854.3,False
(2025 FL16),2025-03-12,0.026,24638.73,4310270.48,False
163348 (2002 NN4),2025-03-13,0.573,53218.95,65169937.96,True
469219 Kamo`oalewa (2016 HO3),2025-03-13,0.082,11655.48,25631367.66,False
(2002 EM7),2025-03-13,0.078,26852.78,17211967.61,False
(2011 EC7),2025-03-13,0.327,107816.77,35658520.69,False
(2015 FC35),2025-03-13,0.221,92446.72,69084011.88,False
(2016 EO84),2025-03-13,0.202,102708.4,58837339.85,False
(2017 UG5),2025-03-13,0.033,48447.81,32910492.47,False
(2021 QN2),2025-03-13,0.065,21907.28,56271611.52,False
(2024 VR),2025-03-13,0.066,38814.77,62509312.44,False
(2025 CT1),2025-03-13,0.05,10319.1,7415287.45,False
(2025 DP22),2025-03-13,0.117,30635.88,23020697.17,False
(2025 DU24),2025-03-13,0.031,10879.7,8416471.64,False
(2025 EA4),2025-03-13,0.042,12509.08,3348862.63,False
(2025 FM),2025-03-13,0.065,58473.93,5274328.41,False
(2025 FR),2025-03-13,0.053,56548.32,3433857.59,False
(2025 FY3),2025-03-13,0.09,43703.58,19953878.62,False
(2025 FH4),2025-03-13,0.013,24033.92,730396.75,False
(2025 FL12),2025-03-13,0.042,40106.27,4006262.96,False
(2025 EL12),2025-03-13,0.186,41233.31,1218498.84,False
(2025 FU24),2025-03-13,0.295,53593.54,27062954.02,False
(2025 FD25),2025-03-13,0.024,28294.57,4408535.85,False
483656 (2005 ES70),2025-03-14,0.105,43392.66,8465703.76,False
(2015 OO35),2025-03-14,0.075,55881.01,38324285.99,False
(2016 RN1),2025-03-14,0.372,61761.6,29647968.27,True
(2017 DR109),2025-03-14,0.018,73131.05,65676911.26,False
(2019 AQ5),2025-03-14,0.049,15641.77,54092292.87,False
(2019 ET),2025-03-14,0.075,54123.94,48110563.74,False
(2019 TF3),2025-03-14,0.015,48769.35,59335472.75,False
(2022 OC1),2025-03-14,0.225,63417.16,19455122.27,False
(2022 DF26),2025-03-14,0.022,25766.17,12413545.59,False
(2024 RO15),2025-03-14,0.052,29297.53,73775922.74,False
(2024 UY4),2025-03-14,0.03,17414.11,26900700.43,False
(2024 UX10),2025-03-14,0.03,74463.75,70185458.4,False
(2025 DS6),2025-03-14,0.024,9815.89,7480777.32,False
(2025 DZ24),2025-03-14,0.068,26266.35,17999439.19,False
(2025 DK29),2025-03-14,0.072,6092.89,26254384.06,False
(2025 ES2),2025-03-14,0.019,31911.29,2195198.19,False
(2025 FY),2025-03-14,0.03,27596.06,12247278.97,False
(2025 FX5),2025-03-14,0.046,22525.38,5436452.84,False
(2025 FY5),2025-03-14,0.045,12811.73,11709759.87,False
(2025 FP7),2025-03-14,0.026,20826.92,3898639.38,False
(2015 FE345),2025-03-15,0.153,30049.69,59106593.72,False
(2020 FO),2025-03-15,0.039,74094.97,5121209.51,False
(2020 VN1),2025-03-15,0.015,62355.26,74013144.23,False
(2023 EC),2025-03-15,0.047,39547.05,12500899.2,False
(2023 FN),2025-03-15,0.076,79682.58,41181691.09,False
(2025 CX1),2025-03-15,0.073,30164.0,7595100.88,False
(2025 DV4),2025-03-15,0.048,25149.95,6893555.4,False
(2025 DW14),2025-03-15,0.135,75298.18,14794135.51,False
(2025 DW24),2025-03-15,0.086,34723.67,8690067.76,False
(2025 DO27),2025-03-15,0.068,54839.79,6592732.47,False
(2025 DU29),2025-03-15,0.081,54950.72,19923252.84,False
(2025 EG2),2025-03-15,0.072,41711.45,7444486.44,False
(2025 EV2),2025-03-15,0.184,66174.9,27833845.58,False
(2025 EF4),2025-03-15,0.071,21071.66,458822.37,False
(2025 FO),2025-03-15,0.105,64920.93,2274435.24,False
(2025 FH1),2025-03-15,0.131,79323.78,7791790.25,False
(2025 FX3),2025-03-15,0.109,44548.57,21703474.53,False
325102 (2008 EY5),2025-03-16,0.55,108637.24,69739452.49,False
(2013 EG68),2025-03-16,0.062,67243.29,22143040.95,False
(2016 QE44),2025-03-16,0.29,65594.74,28319636.15,False
(2018 GJ2),2025-03-16,0.417,44018.04,23280684.0,False
(2020 UF2),2025-03-16,0.264,53793.07,27889193.41,True
(2021 RU7),2025-03-16,0.12,42801.87,22378852.69,False
(2022 QF7),2025-03-16,0.231,71284.95,74763912.85,False
(2024 DQ),2025-03-16,0.063,27998.14,30238534.24,False
(2024 TT5),2025-03-16,0.07,60256.35,44033322.68,False
(2024 XD11),2025-03-16,0.014,5073.28,20046190.61,False
(2025 EC1),2025-03-16,0.032,23384.46,3283080.42,False
(2025 FE2),2025-03-16,0.056,37439.12,9153082.46,False
(2025 FJ2),2025-03-16,0.032,38978.37,11226455.51,False
(2025 FR12),2025-03-16,0.132,74103.58,7945735.57,False
66008 (1998 QH2),2025-03-09,3.855,122687.15,11613384.88,False
351545 (2005 TE15),2025-03-09,0.649,59796.94,26530690.04,False
(2006 QE),2025-03-09,0.695,76657.19,44358829.71,False
(2011 YW10),2025-03-09,0.07,36885.41,17691053.4,False
(2017 GO5),2025-03-09,0.045,77905.5,62951998.18,False
(2019 SX4),2025-03-09,0.084,51822.0,70074531.34,False
(2020 UF6),2025-03-09,0.191,38217.15,50149223.03,False
(2023 GE),2025-03-09,0.019,80434.4,61697486.49,False
(2023 WG1),2025-03-09,0.027,35473.64,14737221.45,False
(2024 FA),2025-03-09,0.187,86494.3,27568592.0,False
(2025 DE4),2025-03-09,0.063,48490.37,7719477.82,False
(2025 DX4),2025-03-09,0.042,8333.79,14738665.39,False
(2025 DZ6),2025-03-09,0.059,35613.66,4999225.93,False
(2025 EC2),2025-03-09,0.028,15741.28,557071.44,False
